content_id,bid_price_x,gender,age,following_cnt,pay_count,parcel_post_count,transfer_count,chat_count,price,flag_used,emergency_cnt,comment_cnt,interest,pfavcnt,click,name,keyword,대분류명,중분류명,노출정도
79796556,50.18867924528302,0.9433962264150944,33.339622641509436,1.830188679245283,0.4528301886792453,0.6792452830188679,0.0,0.05660377358490566,170000.0,2.0,7.0,20.0,29406.0,269.0,0.07547169811320754,[당일] pcx 머플러 풀배기 클릭125 아크라 포빅 요시무라 모양,"아크라포빅,pcx머플러,pcx125머플러,pcx,요시무라",20,바이크,53
79803724,51.828125,1.0,36.065,5.824375,6.214375,1.13125,6.091875,0.73375,129000.0,2.0,1.0,1.0,40311.0,263.0,0.03375,18K 24k  60돈 스지무광 초굴빵 도금팔찌 금팔찌 금목걸이 순금 금,"18k,도금,팔찌,도금팔찌,남자악세사리",18,"팔찌(도금,금은팔찌,목걸이)",1600
80618553,50.257009345794394,1.3014018691588785,35.80607476635514,15.369158878504672,0.4322429906542056,2.4766355140186915,0.028037383177570093,0.1542056074766355,27000.0,2.0,0.0,3.0,23435.0,661.0,0.016355140186915886,[M~2XL]  데일리 스판 남자  팬츠 9부 밴딩 바지6,"M,남자밴딩스판팬츠,스판바지,밴딩스판바지,린넨바지",5,팬츠,428
80661818,51.845238095238095,1.4047619047619047,39.51190476190476,3.511904761904762,1.4523809523809523,4.333333333333333,0.36904761904761907,0.14285714285714285,22000.0,2.0,1.0,74.0,48677.0,1245.0,0.20238095238095238,[장자골농원] 믿고먹는 명품 꿀홍로,"홍로,사과,꿀홍로,명품,꿀사과",15,"건강식품, 선물세트(홍삼, 한우 등)",84
80910784,51.74074074074074,0.9481481481481482,28.42222222222222,13.103703703703705,0.4222222222222222,0.17777777777777778,0.05185185185185185,0.14074074074074075,90000.0,2.0,7.0,43.0,15592.0,225.0,0.05925925925925926,당일발송! 튜닝 머플러 전기종 사용가능합니다 아크라포빅 요시무라 모양,"아크라포빅,아크라포빅머플러,짭크라포빅,요시무라,튜닝머플러",20,바이크,135
81677031,63.091190108191654,0.9466769706336939,27.739567233384854,4.843122102009273,0.7519319938176198,5.618238021638331,0.0571870170015456,0.35935085007727974,170000.0,2.0,2.0,2.0,17482.0,152.0,0.0077279752704791345,NMAX 전용 머플러 엔맥스 풀배기 아크라 포빅 요시무라 모양,"nmax125,nmax125튜닝,아크라포빅,엔맥스머플러,엔맥스아크라",20,바이크,1294
81857177,50.167682926829265,0.9908536585365854,26.323170731707318,7.161585365853658,0.43597560975609756,0.9329268292682927,0.021341463414634148,0.3323170731707317,,,,,,,0.03048780487804878,,,21,,328
82540036,51.310344827586206,1.5655172413793104,44.93103448275862,10.124137931034483,0.8206896551724138,3.0068965517241377,0.027586206896551724,0.27586206896551724,239000.0,2.0,1.0,36.0,33556.0,473.0,0.027586206896551724,"[ 고급매트리스포함 ] 지정일배송가능,서랍형가능","통깔판침대,퀸침대,슈퍼싱글,침대.,침대프레임",17,"이불,침대,매트리스",145
84088254,50.270270270270274,0.9517374517374517,28.243243243243242,1.5608108108108107,0.39285714285714285,0.4333976833976834,0.005791505791505791,0.472007722007722,200000.0,2.0,2.0,2.0,17896.0,85.0,0.011583011583011582,XMAX300 엑스맥스300 풀배기 아크라 포빅 요시무라 모양 머플러,"xmax300,xmax아크라,xmax아크라포빅,xmax머플러,엑스맥스",20,바이크,1036
84318614,54.418145956607496,1.0710059171597632,26.29585798816568,16.859960552268245,1.2702169625246549,5.952662721893491,0.33727810650887574,0.48717948717948717,,,,,,,0.013806706114398421,,,21,,507
84605010,62.54261363636363,1.1079545454545454,31.594460227272727,8.350142045454545,0.8558238636363636,2.9467329545454546,0.07954545454545454,0.4786931818181818,350000.0,2.0,7.0,58.0,70305.0,1415.0,0.02911931818181818,"가정용 오락기 24인치,27인치 32인치 등 새상품 오락기 판매합니다~","분리기통,월광보합,오락기,오락실,고전게임",19,"(분류안된것들)오락기,컴퓨터",1408
86116469,52.513333333333335,1.4253333333333333,36.266666666666666,9.964,0.5773333333333334,5.277333333333333,0.04,0.12666666666666668,240000.0,2.0,2.0,46.0,47316.0,1308.0,0.021333333333333333,"(새제품,무상A/S 2년)독일기술 이보크 빌트인형 하이라이트 인덕션","인덕션,가스렌지,가스레인지,하이라이트,전기렌지",19,"마사지기,스타일러,티비,청소기,냉장고 등",750
